"","res_name_group"
"9454","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9455","ZN"
"9456","CA"
"9457","MN"
"9458","CD"
"9459","C2F"
"9460","TAM"
"9461","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"9462","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9463","TPO"
"9464","PEG_DEP"
"9465","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9466","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9467","CA"
"9468","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9469","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9470","ZN"
"9471","MG"
"9472","NA"
"9473","ZN"
"9474","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"9475","NAG_NDG_A2G_NGA_MAG"
"9476","PCA"
"9477","BEN_BAM"
"9478","CA"
"9479","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9480","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9481","KCX"
"9482","CL"
"9483","MG"
"9484","BCL_BPH_BPB_PHO"
"9485","BCL_BPH_BPB_PHO"
"9486","U10_PL9_UQ"
"9487","FE"
"9488","MYR_LDA"
"9489","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9490","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9491","UDP"
"9492","HEM"
"9493","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"9494","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9495","FAD_FDA"
"9496","NAD_NAP"
"9497","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9498","GDP"
"9499","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"9500","CA"
"9501","PCA"
"9502","CL"
"9503","CIT_FLC_NCD"
"9504","CA"
"9505","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9506","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9507","ALY"
"9508","EDO_BME_ETA"
"9509","NAG_NDG_A2G_NGA_MAG"
"9510","NAG_NDG_A2G_NGA_MAG"
"9511","CL"
"9512","GSH"
"9513","K"
"9514","FE2"
"9515","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9516","MN"
"9517","K"
"9518","HG"
"9519","FE2"
"9520","FE"
"9521","MES"
"9522","PT"
"9523","CA"
"9524","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9525","CA"
"9526","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9527","ZN"
"9528","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9529","K"
"9530","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9531","MN"
"9532","K"
"9533","CL"
"9534","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9535","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9536","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9537","NAG_NDG_A2G_NGA_MAG"
"9538","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"9539","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"9540","PG4_SPM_DAO_D12_PG5"
"9541","EPE"
"9542","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"9543","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9544","ZN"
"9545","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9546","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9547","GDP"
"9548","MLZ"
"9549","EPE"
"9550","ZN"
"9551","OCS"
"9552","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9553","CL"
"9554","ZN"
"9555","ZN"
"9556","M3L"
"9557","ALY"
"9558","CO"
"9559","CA"
"9560","HED_HEZ_OCT_PG0_ACA"
"9561","CL"
"9562","MLI_MLA_IVA_ASJ"
"9563","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9564","CA"
"9565","MLY"
"9566","MLZ"
"9567","PG4_SPM_DAO_D12_PG5"
"9568","PEG_DEP"
"9569","MLY"
"9570","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9571","NAG_NDG_A2G_NGA_MAG"
"9572","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"9573","TRS"
"9574","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"9575","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9576","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9577","CA"
"9578","FAD_FDA"
"9579","CL"
"9580","C2E"
"9581","NI"
"9582","IMD"
"9583","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9584","EDO_BME_ETA"
"9585","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9586","CL"
"9587","EDO_BME_ETA"
"9588","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9589","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9590","HEM"
"9591","FAD_FDA"
"9592","EDO_BME_ETA"
"9593","NI"
"9594","SIA_DAN_SLB"
"9595","NAG_NDG_A2G_NGA_MAG"
"9596","AMP_5GP_CMP_IMP_PCG_XMP"
"9597","FAD_FDA"
"9598","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9599","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9600","DHT_TES_STR_ASD"
"9601","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9602","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9603","MN"
"9604","FAD_FDA"
"9605","EDO_BME_ETA"
"9606","FE"
"9607","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9608","PYR_OXL_BU3_OXM_LAC_2OP_TFA"
"9609","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9610","CU"
"9611","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9612","BCL_BPH_BPB_PHO"
"9613","HEM"
"9614","BCL_BPH_BPB_PHO"
"9615","U10_PL9_UQ"
"9616","FE2"
"9617","MYR_LDA"
"9618","CL"
"9619","K"
"9620","MG"
"9621","EDO_BME_ETA"
"9622","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9623","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9624","K"
"9625","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9626","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9627","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9628","CU"
"9629","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9630","HEM"
"9631","SUC"
"9632","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9633","SF4_F3S"
"9634","NAG_NDG_A2G_NGA_MAG"
"9635","ZN"
"9636","CA"
"9637","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9638","HEC_COH"
"9639","CA"
"9640","MES"
"9641","NA"
"9642","GDP"
"9643","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9644","TTP_DCP_CTP_TYD_DUP_UTP_CDP_0KX_D3T_DUD"
"9645","DOC"
"9646","NA"
"9647","TRS"
"9648","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9649","NAG_NDG_A2G_NGA_MAG"
"9650","ZN"
"9651","EDO_BME_ETA"
"9652","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9653","ZN"
"9654","CA"
"9655","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9656","SF4_F3S"
"9657","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9658","FMN_RBF"
"9659","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9660","MG"
"9661","HEM"
"9662","CA"
"9663","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9664","CL"
"9665","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9666","CA"
"9667","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9668","NA"
"9669","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9670","NAG_NDG_A2G_NGA_MAG"
"9671","ZN"
"9672","CA"
"9673","EDO_BME_ETA"
"9674","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"9675","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"9676","CA"
"9677","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9678","MAL_LAT_CBI_LBT"
"9679","NAG_NDG_A2G_NGA_MAG"
"9680","CL"
"9681","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9682","CIT_FLC_NCD"
"9683","ZN"
"9684","IMD"
"9685","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9686","NAD_NAP"
"9687","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9688","K"
"9689","MN"
"9690","ZN"
"9691","CA"
"9692","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9693","STU"
"9694","SEP"
"9695","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9696","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9697","MG"
"9698","FAD_FDA"
"9699","SF4_F3S"
"9700","FES"
"9701","EPE"
"9702","CD"
"9703","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9704","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9705","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"9706","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9707","CAS"
"9708","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"9709","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9710","NA"
"9711","COA_ACO_CAA"
"9712","COA_ACO_CAA"
"9713","HEM"
"9714","NDP_NAI"
"9715","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9716","CD"
"9717","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9718","FE"
"9719","HEM"
"9720","MN"
"9721","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9722","ZN"
"9723","CA"
"9724","FAD_FDA"
"9725","SF4_F3S"
"9726","NDP_NAI"
"9727","FMN_RBF"
"9728","SAH"
"9729","CL"
"9730","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9731","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9732","CA"
"9733","CL"
"9734","CA"
"9735","NI"
"9736","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9737","CA"
"9738","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9739","NA"
"9740","CL"
"9741","NAG_NDG_A2G_NGA_MAG"
"9742","NAG_NDG_A2G_NGA_MAG"
"9743","CU"
"9744","CD"
"9745","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9746","CO"
"9747","AU"
"9748","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9749","SEP"
"9750","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9751","NAG_NDG_A2G_NGA_MAG"
"9752","BOG_BNG_BHG_HTG"
"9753","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"9754","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9755","RET_REA_RTL"
"9756","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"9757","STU"
"9758","TPO"
"9759","SEP"
"9760","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9761","COA_ACO_CAA"
"9762","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9763","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9764","ZN"
"9765","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9766","GDP"
"9767","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9768","FE"
"9769","NAD_NAP"
"9770","CO"
"9771","CA"
"9772","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9773","CA"
"9774","PGE_SPD_F09_D10"
"9775","EDO_BME_ETA"
"9776","PEG_DEP"
"9777","SR"
"9778","ZN"
"9779","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9780","K"
"9781","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9782","BR"
"9783","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9784","HEM"
"9785","CA"
"9786","LMT_DMU_MA4_UMQ_LMU_CM5"
"9787","PLP_PMP_PLR"
"9788","ZN"
"9789","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9790","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"9791","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"9792","CL"
"9793","SAH"
"9794","NA"
"9795","FAD_FDA"
"9796","COA_ACO_CAA"
"9797","MG"
"9798","NAG_NDG_A2G_NGA_MAG"
"9799","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"9800","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"9801","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9802","EDO_BME_ETA"
"9803","NAG_NDG_A2G_NGA_MAG"
"9804","SIA_DAN_SLB"
"9805","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9806","FE"
"9807","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9808","EDO_BME_ETA"
"9809","MN"
"9810","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9811","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9812","IOD"
"9813","FE2"
"9814","CU1"
"9815","TPO"
"9816","DHE"
"9817","HEC_COH"
"9818","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9819","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9820","BTN"
"9821","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9822","ZN"
"9823","CA"
"9824","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9825","CL"
"9826","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9827","CA"
"9828","FES"
"9829","FE2"
"9830","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9831","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9832","MN"
"9833","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9834","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9835","MN"
"9836","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9837","K"
"9838","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"9839","MN"
"9840","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9841","K"
"9842","BEN_BAM"
"9843","BTB"
"9844","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9845","NA"
"9846","LMT_DMU_MA4_UMQ_LMU_CM5"
"9847","CL"
"9848","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9849","FAD_FDA"
"9850","LMT_DMU_MA4_UMQ_LMU_CM5"
"9851","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9852","HEM"
"9853","FAD_FDA"
"9854","PGE_SPD_F09_D10"
"9855","PEG_DEP"
"9856","FE"
"9857","NAG_NDG_A2G_NGA_MAG"
"9858","CA"
"9859","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9860","OCS"
"9861","ZN"
"9862","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9863","CD"
"9864","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9865","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9866","ZN"
"9867","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9868","HEM"
"9869","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9870","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9871","EDO_BME_ETA"
"9872","UDP"
"9873","ZN"
"9874","NAG_NDG_A2G_NGA_MAG"
"9875","FE2"
"9876","SAH"
"9877","CS"
"9878","CA"
"9879","CL"
"9880","NA"
"9881","NAD_NAP"
"9882","CO"
"9883","CSX"
"9884","MES"
"9885","FAD_FDA"
"9886","NAD_NAP"
"9887","HEM"
"9888","H4B_HBI"
"9889","ZN"
"9890","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9891","MN"
"9892","EDO_BME_ETA"
"9893","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9894","MN"
"9895","CA"
"9896","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9897","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9898","TLA_TAR_MLT_SRT_OAA_LMR"
"9899","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9900","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9901","CA"
"9902","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9903","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9904","CU"
"9905","CSX"
"9906","EDO_BME_ETA"
"9907","NAG_NDG_A2G_NGA_MAG"
"9908","CA"
"9909","SIN_PGA_FUM_13P_MAE_MSU_G3P_G3H_PGH"
"9910","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9911","MN"
"9912","TRS"
"9913","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9914","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"9915","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9916","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9917","CIT_FLC_NCD"
"9918","IMD"
"9919","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9920","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9921","CL"
"9922","NA"
"9923","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9924","EDO_BME_ETA"
"9925","FAD_FDA"
"9926","NAD_NAP"
"9927","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"9928","NI"
"9929","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9930","CO"
"9931","HEM"
"9932","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9933","CL"
"9934","CA"
"9935","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"9936","MN"
"9937","EDO_BME_ETA"
"9938","CA"
"9939","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"9940","ZN"
"9941","HEM"
"9942","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9943","FE2"
"9944","FME"
"9945","MYR_LDA"
"9946","ACE_NH2_FMT_SCN_EOH_AZI_NO2_FEO_IUM_CO2_CCN_EMC_C2O_N2O"
"9947","ZN"
"9948","CA"
"9949","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9950","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9951","HEM"
"9952","FE"
"9953","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9954","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"9955","MG"
"9956","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9957","FAD_FDA"
"9958","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"9959","CL"
"9960","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9961","FBP"
"9962","MG"
"9963","K"
"9964","HEM"
"9965","NI"
"9966","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9967","CO"
"9968","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9969","HIC"
"9970","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9971","CA"
"9972","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9973","DHE"
"9974","HEC_COH"
"9975","TPO"
"9976","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9977","STU"
"9978","ZN"
"9979","AMP_5GP_CMP_IMP_PCG_XMP"
"9980","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9981","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9982","K"
"9983","CL"
"9984","NAD_NAP"
"9985","CD"
"9986","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"9987","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9988","MG"
"9989","NAG_NDG_A2G_NGA_MAG"
"9990","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9991","CRO"
"9992","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"9993","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"9994","CL"
"9995","EDO_BME_ETA"
"9996","ZN"
"9997","MN"
"9998","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"9999","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"10000","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"10001","NA"
"10002","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"10003","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"10004","PYR_OXL_BU3_OXM_LAC_2OP_TFA"
"10005","NI"
"10006","CA"
"10007","GDP"
"10008","DTT_DTU_DTV"
"10009","HED_HEZ_OCT_PG0_ACA"
"10010","CL"
"10011","K"
"10012","CU"
"10013","CL"
"10014","MG"
"10015","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"10016","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"10017","PG4_SPM_DAO_D12_PG5"
"10018","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
